ID,zoteroKey,OCLC,archiveID,archiveLocation,sourceTitle,date,place,language,description,link
54ebe194-2f4e-4501-9aae-a56c47234df6,MHP2J74B,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 936",1474,,Latin,"A certain Cristoforo Guidice rents the Russian slave Caterina, who is 35 years of age, to a certain Bartolomea Imperiale, for 12 years and 120 lire. Note that Gioffrè mistakenly identifies this as belonging to filza 16.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRjdZbkx6RExXUEE/view?usp=sharing
007983ba-6b07-402d-93c0-7b8ac046a505,CW4J8BTR,,ASG,Notai antichi 904,"Tommaso Duracino, filza 17, nr. 943",1474-12-17,,Latin,This deed describes the sale of a 10-year old female slave by one Leonardus Quacherus to sister Argentina Salvago for 100 lire (likely the same abbess mentioned in the 1459 deed).,
7ae79e31-ef4b-4807-86b6-898db7186bfd,XGSIJUKH,,ASG,Notai antichi 905,"Tommaso Duracino, filza 18, nr. 368 (formerly nr. 328)",1475-06-17,,Latin,"In this deed, a certain ""Marchus Cataneus"", acting as a representative of Prospero Cattaneo, sells Francesco Paxerio a Moorish slave, whose name is not indicated and who is 22 years of age, for 130 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSjhaZ0YyUlQ0UDQ/view?usp=sharing
b4f58756-ec18-4475-b7a0-9b0bfab6d4ac,VVV2SK7T,,ASG,Notai antichi 905,"Tommaso Duracino, filza 18, nr. 376 (formerly nr. 374)",1475,,Latin,"A certain Bartolomeo Spinola sells the Circassan slave Marta, who is 36 years of age, to a certain Lazzaro Lercario, for 159 lire and 9 soldi.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dR2NhaHBTSlJyUWc/view?usp=sharing
02794eb1-b88e-46f0-a961-f6dafaa2c6d6,2QAPU4CD,,ASG,Notai antichi 905,"Tommaso Duracino, filza 18, nr. 469 (formerly nr. 712)",1475,,Latin,"A certain Luca Cattaneo sells the Circassan slave Maddalena, who is 20 years of age, to a certain Battista Giustiniani, for 275 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6ddm8zVnVFVThjUzg/view?usp=sharing
eee9773c-50b8-45a8-a612-fe8f28f0a671,E3H8C873,,ASG,Notai antichi 905,"Tommaso Duracino, filza 18, nr. 561 (formerly nr. 516)",1475,,Latin,"A certain Antonio Carrega rents out (sublets) the Hungarian slave Maddalena, whose age is not indicated and whom he had rented for 6 years and 8 months, to a certain shoemaker Bartolomeo de Zino, for 50 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRGNwaU5XM1VzZkU/view?usp=sharing
e73af620-74d3-40b5-a635-f188b2d1730b,99B76GRC,,ASG,Notai antichi 905,"Tommaso Duracino, filza 18, nr. 601 (formerly nr. 502)",1475,Genoa,Latin,"A certain Oberto Ittaliano rents the Abkhazi slave Lazzarino, who is 18 years of age, to a certain Nicola Spinola. At the end of his service he is to be freed.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dTGZkS1dkZW9vdU0/view?usp=sharing
39aab3f9-aab2-4aea-acf8-cd998a39cfe4,VUBUUJMN,,ASG,Notai antichi 905,"Tommaso Duracino, filza 18, nr. 96 (formerly nr. 287)",1475-02-27,,Latin,"In this deed, a certain ""Maximus de Canitia"" sells two slaves from Valencia to a certain Gabriele Marco. This may be the same as the unnumbered deed entered for 27 February 1475.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNGhEQlEtQXE3TG8/view?usp=sharing
77301464-2aed-4561-8df1-e4451374af08,PWGA4MQT,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series I, nr. 141",1476,,Latin,I am uncertain as to the purpose of this deed.,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6daWl0dEM0NUNqZjg/view?usp=sharing
39ded329-8e39-4c6e-a878-a0deff01d827,2GVCWAZN,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series I, nr. 209",1476,,Latin,"Unable to locate as the filza was very unordered. In this deed, a certain Agostino Caffaroto sells the Russian slave Maria, who is 27 years of age, to a certain Lodisio de Riparolio, for 220 lire.",
09619ffa-c224-4d13-b7f1-e0011cf14b15,4BT4G3BV,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series I, nr. 215 (formerly nr. 251)",1476,,Latin,"A certain Cosma Centurione rents out the Albanian slave Maria, who is 21 years of age, to a certain Francesco Centurione, for 8 years at a cost of 90 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dYjlTc1F2WHdOUUE/view?usp=sharing
30772697-0506-41fc-9207-0f39c4b49067,MKN9K43C,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series I, nr. 29",1476,,Latin,"A certain Battista Grimaldi sells the slave Lucia, whose ethnicity is not indicated and who is 12 years of age, to a certain Pelegro Salvago. The price is not indicated.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dd2RmSnRJRllLM1U/view?usp=sharing
842dd07a-143c-4f19-8b2c-ff6417141fcf,XSNDFA35,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series I, nr. 68",1476,,Latin,"A certain Giovanni Francesco Palmario frees the Circassian slave Margherita, who is 40 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dcnJpT1VKczVPOGc/view?usp=sharing
14726990-ecb3-41d0-8dc2-d4aba5a6043f,DFZFESD2,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series II, nr. ---",1476-08-27,,Latin,"Tria gives the filza and date of the deed, but not the item number. As there were several unnumbered items in the early version of this filza, this may now be numbered. I will need to check if this was recorded by Gioffrè.",
159d5440-97d0-4427-8297-0960b6a53b58,XHVVUVC9,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series II, nr. 141",1476,,Latin,"In this deed, a certain Battista Spinola rents out the Bulgarian slave Maddalena, who is 35 years of age, to a certain Anechino da Bruges, ""revenditor raubarum"", for 8 years at a price of 60 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dR1phWmpyWHYwc00/view?usp=sharing
f62c4d1c-75bc-419f-8de7-27147966cb19,88K4MEQ6,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series II, nr. 2",1476,,Latin,"A certain Bartolomeo Fransono sells the Bosnian slave Maddalena, who is14 years of age, to a certain Francesco Giustiniani, for 125 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dU0NpYkZXM1QtTFU/view?usp=sharing
983a4566-dc7a-4227-b72b-cff6e777f462,GNQDBUWP,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series II, nr. 303",1476,,Latin,"A certain Blasio de Bargono rents out the Russian slave Anna, who is 50 years of age, to a certain blacksmith Jacopo Solario, for 3 years at a cost of 35 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWXR1M0VISmZFajg/view?usp=sharing
9630f745-6bda-49eb-93ee-4193d6dee214,IIDQQIBR,,ASG,Notai antichi 906,"Tommaso Duracino, filza 19, series II, nr. 32",1476,,Latin,"A certain Violante Grimaldi rents out the Circassan slave Lucia, who is 40 years of age, to a certain Carlo Centurione, for 5 years and receives 50 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZWUxanBOYTUxeGM/view?usp=sharing
638af4c6-7eb0-4ff2-8ef9-723d279d689a,5J9S6GP3,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 24",1455,Genoa,Latin,"A certain Giovanni de Nigro sells the Russian slave Maria, who is 21 years old, to a certain Gerolamo de Castelacio.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dalNITWJCaDVwenM/view?usp=sharing
df150908-354a-47bd-9c04-22d4eeba60fe,QNSSXEHV,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 253",1455,Genoa,Latin,"Insurance for 180 lire against the risk incurred by childbirth for the Tartaran slave Sofia, who is 31 years old. Antonio de Franchis and Giorgio Usodimare provide the insurance for the account of Francesco Cavaltoro.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dWmNSb3BlNmdHbk0/view?usp=sharing
56c29141-df07-4763-9623-96b2794ddbeb,T49HBGWT,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 273",1455,Genoa,Latin,"A certain Lucano de Marini rents out the Circassan slave Caterina, who is 17 years of age, to a certain barber Jacopo de Bonis, for 13 years and 95 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZ1pvRF8wQU5mN3c/view?usp=sharing
1678bf97-0f1f-404f-ba95-52c0ce55557e,87NJWR7C,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 321",1455,Genoa,Latin,"A certain Francesco Ardimento obtains insurance of 150 lire against the risk of childbirth from a certain Imperiale Grillo for the Tartaran slave Marta, who is 21 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dNjJVX3JlSElkbVE/view?usp=sharing
9d124f17-bd46-400d-b646-bf5323c5378b,MWE5A3B4,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 322",1455,Genoa,Latin,"A certain Benedetto de Leonardo rents out the Hungarian slave Margherita, who is 34 years of age, to a certain Milanese merchant Vincenzo de Rabiis, for 6 years and 55 lire di Â«pagheÂ».",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dcFN3R296OEwwZms/view?usp=sharing
78a4c6c7-547c-47aa-8d49-034bd3b12614,B5A6CEWP,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 352",1455,Genoa,Latin,"A certain Bartolomea Boccanegra obtains insurance of 180 lire against the risk of childbirth from a certain Baldassare Lomellini for the Russian slave Anna, who is 29 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSWk0RmctU0xFZ1E/view?usp=sharing
8e8f5486-e584-43dc-9674-543bce745f74,FSI25FWD,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 355",1455,Genoa,Latin,"I am not quiet sure of the accuracy of the filza or series reference here, as Heers only indicates nr. 355 of TD. However, it is likely in filza 1 or 2. This deed relates to the vessel Santa Maria patronized by a certain Luca Usodimare.",
06264757-2e19-4959-8742-592112a4e362,AB48A79C,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 60",1455,Genoa,Latin,"A certain Jacopo Leone obtains insurance of 200 lire against the risk of childbirth from Agostino Gentile and Pietro Spinola for the Circassan slave Agnese, who is 21 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dZkJsYU8zQ0hHclU/view?usp=sharing
2e3dd277-da0a-4190-a5b7-37eeb727b2c1,B5HZRKRT,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 64",1455,Genoa,Latin,"A certain Benedetto Pinello obtains insurance of 100 lire against the risk of childbirth from a certain Giovanni de Nigro for the Tartaran slave Marta, who is 30 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dbzJpNmFJNDhDcVU/view?usp=sharing
9a4f7407-adf7-456a-bc17-80d89b4dd90f,ZAANRATB,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series I, nr. 69",1455-02-17,Genoa,Latin,"The slave Alaria promises to serve the medic Battista Â« de Bomnventis Â» for 10 years. The item is transcribed and edited in Tria (1947), pp. 188-89.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dT25ZOENGcWVXdXc/view?usp=sharing
65e8072e-303f-4b70-b8be-ce86012fdf18,ERBMVS48,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. ---",1456-02-11,Genoa,Latin,"This unnumbered item, according to Gioffrè, who provides no number but the date of 11 February 1456, may have since been numbered, may have always been numbered and not reported, or remains unnumbered in the ordering. At the moment, I am unable to locate this item. In this deed, a certain Benedetto de Nigro obtains insurance against the risk of childbirth from a certain Battista Grimaldi for the Russian slave Anna, who is 18 years of age.",
23be11ab-f71a-464a-a22b-2beb6ffad323,J3SCMEK2,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. ---",1456,Genoa,Latin,"Gioffrè reports this as item 11 in the filza, but item 11 in 2/II is the sale recorded in this collectionr. It might be item 11 in 1/I from 1455. In this deed, a certain Silvestro de Corverio rents out the Circassan slave Margherita, who is 45 years of age, to a certain draper Geronimo Calvo, for six years and 37 lire, 10 soldi.",
fd757127-6645-47bc-a8fe-10539439b736,GP3PCZCC,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. ---",1456,Genoa,Latin,"Gioffrè reports this as item 389 in the filza, but there are not that many deeds in the fond. This is probably a misprint, and I have not been able to determine the correct unit number. In this deed, a  certain Antonio Tivenga obtains insurance of 170 lire against the risk of childbirth from a certain Giovanni de Nigro for the Tartaran slave Marta, who is 26 years of age.",
a97c0cc7-c9c4-46cc-ae50-be8fc1e745e0,KSC6W8H3,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 11",1456,Genoa,Latin,"A certain Galeazzo de Levanto sells the Circassan slave Giorgino, 22 years old, to Battista Cattaneo for 100 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dQ0lCdURoR0NRLXM/view?usp=sharing
f5d484b0-49c2-4469-a995-9e1b64767843,JUB9FUQM,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 126",1456,Genoa,Latin,"A certain ""peliparius"" Simone Malavena sells the Circassan slave Giovanni, who is 19 years of age, to a certain Battista Cattaneo, for 70 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dOUtEX29EamlWdjg/view?usp=sharing
9610ec6e-2c03-4547-930b-f741778b4f57,QSUBH833,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 146",1456,Genoa,Latin,"A certain Stefano Sopranis obtains insurance against the risk of childbirth from a certain Giovanni de Nigro for the Tartaran slave Marta, who is 20 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6daWlvR1dWR09wTXM/view?usp=sharing
5234248b-0d41-4b3d-a57b-296d5fb32eb7,TJ7W3NSB,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 149",1456,Genoa,Latin,"A certain ""mercante alemano"" Jacopo de Andoia rents out the Hungarian slave Margherita, who is 34 years of age, to a certain Jacopo Frassineto, for 5 years and 44 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUG85eEhZOFd0Yjg/view?usp=sharing
230d226c-8280-473a-b294-59d1c8e402f2,EUNATQJ9,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 157",1456,Genoa,Latin,"A certain Vincenzo Guirardis purchases insurance against the risk of childbirth for the slave Margherita, whose origin is not indicated and who is 30 years old, from a certain Giovanni de Nigro. The slave is insured for 150 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMUdtWThoM0ZoR28/view?usp=sharing
78590143-df47-42f9-a28f-2a9cb5b872ab,I9IAE73J,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 167",1456,Genoa,Latin,"A certain ""confecterius"" Giovanni Bracelli obtains insurance of 150 lire against the risk of childbirth from a certain Giovanni de Nigro for the slave Marta, who is 20 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dVFFTTVFaM2JvRHc/view?usp=sharing
e31387e2-1ba2-4c8d-aaed-6db28108dc65,4RSARZKD,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 168",1456,Genoa,Latin,"A certain Antonio de Molinariis frees the Tartaran slave Maddalena, who is 45 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dalQ4aXNaWVQ1SXc/view?usp=sharing
f5ce34f7-85d2-48b7-8be7-c669b0f6075b,W73ZXT25,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 170",1456,Genoa,Latin,"I could not locate this item in the fond. It appears to be missing, or is not in the correct sequence of items. In this deed, a certain Giovanni de Gibeleone de Hispania obtains insurance for 300 lire at 3% for the transportation of two slaves to Majorca, on the boat of Oliverio Calvo, from a certain Giovanni Grimaldi.",
01179406-8212-4971-bb13-9cab3d7429d7,PWSFEI8I,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 171",1456,Genoa,Latin,,https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dY2NETkpITGF2S0E/view?usp=sharing
e2a7e4ff-a2b8-4f80-ae06-de51530b859a,H4DGHZ6W,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 188",1456,Genoa,Latin,"A certain Dorino Vernazza sells the Circassan slave Lucia, who is 23 years of age, to a certain Angelo Ircherio, for 17 di Â«pagheÂ».",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dOHk2WVhEanUxNzQ/view?usp=sharing
792c84cb-a06a-4bae-bd04-3463d5caff20,MCTVMPRK,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 206",1456,Genoa,Latin,"A certain Ambrogio Lomellini obtains insurance of 150 lire against the risk of childbirth from a certain Giovanni de Nigro for the Circassan slave Marta, who is 22 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dMUg0TGtTYXFPTlk/view?usp=sharing
9b11b77f-8ace-4edb-867f-0b924da2b373,V8A6R8WJ,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 208",1456,Genoa,Latin,This deed relates to the vessel Santa Maria patronized by a certain Luca Usodimare.,
67dd0fbd-5360-4b43-9739-bae7e3212e01,E7H78MSQ,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 215",1456-08-30,Genoa,Latin,"A certain Luca de Clavaro sells the slave Margherita, whose ethnicity is not indicated and who is 9 years of age, to a certain Giovanni Luxoro for 90 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dRmFEcUlYMzZHNmc/view?usp=sharing
797ebb16-543e-4039-8100-1f39c2cdd7ba,FIS2EG32,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 218",1456,Genoa,Latin,"A certain Angelo Marchexio obtains insurance of 100 florins against the risk of childbirth from a certain Paolo Spina for the slave Maria, whose ethnicity is not indicated and who is 22 years of age.",
1662b724-23a7-4664-b7ed-4eab5fa7c18e,WXSPTRTG,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 218",1456,Genoa,Latin,"A certain Angelo Marchexio obtains insurance of 100 florins against the risk of childbirth from a certain Paolo Spina for the slave Maria, whose ethnicity is not indicated and who is 22 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6daEt3Mld5MS1QbmM/view?usp=sharing
d5f21241-1a5b-4fa3-906d-064cf88e1081,8JH2PCNQ,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 224",1456,Genoa,Latin,"A certain Andrea Erene obtains insurance of 150 lire against the risk of childbirth from a certain Baldassare Lomellino for the slave Lucia, whose ethnicity is not indicated and who is 26 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dUzZsajJIMG5xbkU/view?usp=sharing
d776dcf4-cb20-4fa1-8e31-798e0c426aaf,32C8TUDR,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 234",1456,Genoa,Latin,"A certain ""barberius"" Guglielmo de Lancia frees the Tartaran slave Lucia, who is 23 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dSUtOQzEyTUZ4Q1U/view?usp=sharing
4dae583f-daeb-4b38-8248-a684843d3c3a,VGCXXBC2,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 237",1456,Genoa,Latin,"A certain Lodisio Ravaro obtains insurance of 170 lire against the risk of childbirth from a certain Giovanni de Nigro for the slave Melica, whose ethnicity is not indicated and who is 26 years of age.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dS244dUUyT2hDdVE/view?usp=sharing
479d8bae-70e6-4095-8d57-c982e35b0e6b,A2K9XBHE,,ASG,Notai antichi 889,"Tommaso Duracino, filza 2, series II, nr. 261",1456-10-19,Genoa,Latin,"A certain shoemaker Pietro de Camera rents the Hungarian slave Melica, who is 38 years of age, to the nobleman Brancaleone Doria, acting on behalf of Giovanni Francesco Spinola who is in Pisa, for 3 years and 60 lire.",https://drive.google.com/a/alumni.utoronto.ca/file/d/0B05bCHBidL6dcjk0UnB2RncyUk0/view?usp=sharing
