sName,sGender,sClass,bClass,sOccupaton,sLocale,sActive,sID,sOMID,svName,svEthnicity,svEthID,svEthOMID,svGender,svAge,svActive,svID,svOMID,bName,bGender,bClass,bOccupation,bLocale,bActive,bID,bOMID,pL,pD,pF,pS,actTitle,actDate,aYear,actPlace,actAuthor (aa),aaID,aaOMID,rights,actID,actOMID
Paganino delgi Abati,male,artefices,nobiles,,,1440–1465,eccf33bd-a400-497d-a6d8-904866c3ae7e,27332,Maria,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb218,31361,female,28,1437–1465,d3153acd-1de3-4500-94f1-ecd6abe426d9,35648,Andrea Lercari,male,nobiles,,,1440–1465,f0a3a213-a5fd-492d-bc7e-948b5f400b0b,29960,150,,,,"Tommaso Duracino, filza 8, nr. 32",1465-01-11,1465,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,788607f9-7f7d-49e5-ac24-6a52df3e8410,
Francesco Lecavello,male,nobiles,nobiles,,,1440–1465,055a9200-2c6e-46a9-b1f9-99e249e783c3,38513,Elena,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,20,1445–1465,460c310a-e75b-4f08-9459-51ae32f4c15e,38515,Francesco Centurione,male,nobiles,,,1440–1465,54e42dfd-e6d4-49f4-a028-f3a0d48e0f1d,37384,200,,,,"Simone Canella, filza 1, series I, nr. 97",1465-03-01,1465,Genoa,Simone Canella,cdf8188d-eacd-4f39-b4ff-3c19792d068f,23162,Archivio di stato di Genova,f9a3c6f0-aea9-4d65-9f3e-56ec7db5e93e,38516
Alerame Salvago,male,nobiles,artefices,,,1440–1465,766d7e53-1372-4053-a121-fdfb9b82b4e6,30986,Maddalena,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb227,31361,female,24,1441–1465,3bac3924-3651-4a68-b408-115da4990bf9,35332,Cristoforo de Davania,male,artefices,formagarius,Davagna,1440–1465,d5339501-b1f1-4e56-ba8b-dc2b4768fcdd,30226,170,,,,"Tommaso Duracino, filza 8, nr. 248",1465-05-09,1465,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,88987fc0-e99e-475b-a58f-c51131bb4460,
Marco de Davania,male,artefices,mercantes,,,1440–1465,c7659461-4754-4732-8778-b15342d2b858,27236,Melica,Hungarian,269bea4f-a063-4938-be5d-1cd25e1e07dd,31551,female,,–1465,6654ceff-e00c-44fc-8600-08d220ba6ce3,35756,Battista Mainerio,male,mercantes,,,1440–1465,d201fdbc-8b1b-4ac1-99c8-80f9a0ce2d8e,30129,140,,,,"Tommaso Duracino, filza 8, nr. 324",1465-06-20,1465,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,6fd3db2d-2191-4d11-8f26-85102116ba82,
Francesco Scoxeria,male,nobiles,nobiles,,,1440–1465,abbb8c3f-90e1-4abd-b12f-ba33bcaeee17,26923,Margherita,Russian,2d4212b0-a07e-494a-a7ba-81f254f52354,31354,female,25,1440–1465,24c65e86-7a1b-4e62-b819-2a3e9a06fe6d,35482,Cristoforo Panigarola,male,nobiles,mercator,Milano,1440–1465,a08caf7b-b313-474f-9c6d-e9705d955d8e,30230,180,,,,"Tommaso Duracino, filza 8, nr. 327",1465-06-21,1465,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,378af81c-e47d-490d-b55d-ae76e0747928,
Francesco Lomellini,male,nobiles,mercantes,,,1440–1465,889bc9bf-233e-42bc-8468-8d06f6386be8,24349,Marricia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb260,31361,female,25,1440–1465,b9549db9-a20b-469c-8915-c052b0b0bb94,35672,Tobia Lazario,male,mercantes,,,1440–1465,edf59c72-1948-43b9-b253-ecaeb87654d8,30945,190,,,,"Tommaso Duracino, filza 8, nr. 352",1465-07-04,1465,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,3e884e19-dcd3-43dc-929b-254d4f3ebbc2,
Pellegro de Via,male,nobiles,artefices,,,1440–1465,dec5e97d-41fe-4e70-9e27-3f2f0faedb9e,27368,Cita,,,,female,29,1436–1465,4e4ec9b9-43bd-4758-a05e-f9ce8e91924c,35063,Niccolò de Credenza,male,artefices,notarius,,1440–1465,466c4d8b-e76e-4fef-a035-bd6bac9590f8,30743,190,,,,"Tommaso Duracino, filza 8, nr. 403",1465-07-29,1465,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,3ff818ec-2fe0-470e-93ce-95d079cedcb7,
Leonardo Barabino,male,artefices,artefices,formagarius,,1441–1466,29026f08-67fd-4330-b493-8df06a289cef,27173,Leonardo,Russian,2d4212b0-a07e-494a-a7ba-81f254f52283,31354,male,25,1441–1466,125f84c6-df5a-491b-8674-249753f07cbf,35227,Giovanni de Novis Tintori,male,artefices,tintor,,1441–1466,b031ea7d-4275-4079-8667-9847de3c1ae1,30471,90,,,,"Domenico de Percipiano, filza 1, series I, nr. 65",1466-04-18,1466,Genoa,Domenico de Percipiano,7dba801d-ba33-4400-bae4-b218bf98bdb5,31230,Archivio di stato di Genova,048282d9-79d3-4115-a1fb-f7dee46a9103,
Giovanni de Saulo,male,mercantes,artefices,pancogolus,,1441–1466,bf9cd1e8-b25a-4a4e-b61b-c0496e876e63,27057,Caterina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb216,31361,female,22,1444–1466,efadfbb6-0b8a-4909-8695-b6fd870aafab,34971,Alessio Salucio,male,artefices,,,1441–1466,915b22c4-c72c-458e-bac6-893e3d31c1da,29937,150,,,,"Tommaso Duracino, filza 9, nr. 211",1466-05-05,1466,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,315e222c-1128-43f5-8eb5-c141f8c446f9,
Lazzaro de Villanova,male,artefices,artefices,,,1441–1466,cf4bc725-3e91-449b-875c-422f982c0d02,27172,Giorgio,Russian,2d4212b0-a07e-494a-a7ba-81f254f52357,31354,male,20,1446–1466,0befc3c1-e0c8-467c-9345-04f290f9da1d,35175,Gaspare Cavarzo,male,artefices,,,1441–1466,dc7796d3-de17-416d-a865-35dcbb99f9cb,30353,90,,,,"Tommaso Duracino, filza 9, nr. 192",1466,1466,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,60a3fdc9-12d5-4e30-b9cb-2316702f349f,
Matteo di Negro,male,nobiles,artefices,,,1441–1466,6e6f0bb9-3405-4c90-8c01-de3c6a082d55,27262,Lucia,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb156,31361,female,,–1466,0059f5c1-2d60-4889-8ccc-9dae605ef74f,35307,Battista de Vultabio,male,artefices,faber,Voltaggio,1441–1466,f0388f44-d017-4792-980e-b210ac5e4bec,30122,160,,,,"Giovanni Danove, filza 2, series I, nr. 131",1466,1466,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,98a205fe-d276-4250-8f8f-d89b5150dee0,
Giacomo de Serravalle,male,mercantes,artefices,quarelarius,Serravalle,1441–1466,f4f07ab9-8aa3-431d-91d0-cc4ed0d279b3,26970,Lucia,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,20,1446–1466,7cccca45-6a9d-4f3a-b7f4-5780b9947a59,35281,Girolamo Perrata,male,artefices,faber,,1441–1466,87d47572-262b-484a-b547-5580f8960920,30548,200,,,,"Tommaso Duracino, filza 9, nr. 511",1466,1466,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,7f5bd3bf-043d-4d2e-9b5c-b4fe855c759d,
Brancaleone Grillo,male,nobiles,nobiles,,,1442–1467,52ee2d67-09bf-4084-a39a-0c75ddbef05f,23618,Venturino,Russian,2d4212b0-a07e-494a-a7ba-81f254f52366,31354,male,20,1447–1467,f7c5623c-e058-4fa1-8bf1-0f6c65a4a51a,35821,Lanzarotto Grillo,male,nobiles,,,1442–1467,1d3e35da-4c31-4cec-b608-0d232b5c0dd9,30603,90,,,,"Tommaso Duracino, filza 10, nr. 86",1467-02-06,1467,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,763f5ed3-73f0-4e3c-b4e5-11cdca10ea1b,
Bartolomeo Corso,male,mercantes,artefices,barberius,,1442–1467,57ffff8e-46ca-4671-a00d-cef13c31ae78,26642,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52247,31354,female,28,1439–1467,954b2789-de03-4243-8227-2b6c5b3cd350,35575,Matteo de Lerma,male,artefices,iuponerius,,1442–1467,b60c07eb-e348-4b84-8d84-12707d8ee042,30710,165,,,,"Battista Parisola, filza 4, nr. 382",1467-05-21,1467,Genoa,Battista Parisola,4c32ba3c-8aa1-4e88-908a-b503d25820e4,25444,Archivio di stato di Genova,6097e47e-9650-48ee-bc4a-d6c76aa8503a,
Andrea Pignoli,male,nobiles,nobiles,,,1442–1467,d4a7ae60-d83c-42f2-8af0-c399e67bed46,26515,Maria,Russian,2d4212b0-a07e-494a-a7ba-81f254f52351,31354,female,24,1443–1467,9c605076-2c76-4200-abf9-cfab2858e583,35559,Bianchetta Usodimare,female,nobiles,,,1442–1467,5c31f0ed-8bf9-4cf7-b27c-944fa5c2aca7,30185,200,,,,"Tommaso Duracino, filza 10, nr. 509",1467-07-28,1467,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,7cfd8d95-4ee7-4256-8ab6-7ff5aafece71,
Lorenzo Cattaneo,male,nobiles,artefices,,,1442–1467,a41df612-32f0-489e-84a9-c83c7a9e18a0,27199,Catterina,,,,female,30,1437–1467,6f23808b-04df-4460-bf5e-b2bfdd1b69e2,35054,Lorenzo Casnerio,male,artefices,callegarius,,1442–1467,1779dbe1-a1c8-4bcd-a0ae-c258d05efa05,30632,170,,,,"Giovanni Danove, filza 2, series I, nr. 189",1467,1467,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,16175c4c-c3b3-42f1-bc52-0d143cd8bfd6,
Benedetto de Gavio,male,artefices,artefices,canabacerius,,1443–1468,8cc3a964-02a4-49db-8fbf-6c0747c5def0,26723,Agnese,Russian,2d4212b0-a07e-494a-a7ba-81f254f52292,31354,female,40,1428–1468,601b1458-47e5-4c5b-b707-61a77824fe62,34810,Giorgio de Carpaneto,male,artefices,seatarius,,1443–1468,5ffb55f2-daa7-4bcd-bc94-556d57979eae,30427,130,,,,"Giovanni Danove, filza 2, series I, nr. 418",1468,1468,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,b0f932b5-54ad-448d-8aa3-54f6ca3731c3,
Antonio de Tacio,male,artefices,nobiles,,,1443–1468,14b6bc24-0141-4ca1-94dd-90e027160805,26586,Margherita,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb258,31361,female,25,1443–1468,6dbe2b2d-17ad-4910-8ef3-d1b538f21008,35437,Simone Cicala,male,nobiles,,,1443–1468,890b348b-7bef-468c-8cde-4a9c8d489c26,23299,150,,,,"Tommaso Duracino, filza 11, nr. 270",1468,1468,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,f9b1d329-94f8-444f-b222-6024265df56e,
Lazzaro Cattaneo,male,nobiles,nobiles,,,1443–1468,a6bee7ce-4137-4e8f-be33-08c28ccf45ec,23209,Marta,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb157,31361,female,20,1448–1468,345d04d1-17e1-4a93-9894-823679ac8bb8,35700,Carlo Lomellini,male,nobiles,,,1443–1468,7603d0e5-53f1-4b11-ba9a-07db0a9d5d38,24157,230,,,,"Giovanni Danove, filza 2, series I, nr. 415",1468,1468,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,a2e5125f-b4aa-458d-921b-9a0823eb6b6d,
Girolamo de Vineis,male,artefices,nobiles,fornarius,,1444–1469,2b649415-d5d2-4f2b-9e20-e857781608d1,27114,Maddalena,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,18,1451–1469,a2f05e9c-1cf5-4345-bd41-f1ad1ebdf298,35382,Ambrogio Lomellini,male,nobiles,,,1444–1469,806a9714-8c3e-4396-a356-9cea0ff9c8fe,23910,200,,,,"Giovanni Danove, filza 2, series, I, nr. 558",1469-09-18,1469,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,dbaeb7f5-f9a6-4e51-8515-2414e9e8f21b,
Gaspare Negrone,male,nobiles,nobiles,,,1444–1469,ffa537f3-eaf8-4b2e-8c0e-9e3f08e93b61,25386,Margherita,Moorish,04348640-60da-4bab-811c-6f34b0aef7a43,31559,female,11,1458–1469,b805a5ef-aa79-4743-99b0-8ed13a21ab52,35486,Carlo Lomellini,male,nobiles,,,1444–1469,7603d0e5-53f1-4b11-ba9a-07db0a9d5d38,24157,80,,,,"Giovanni Danove, filza 2, series I, nr. 580",1469,1469,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,1c9b1d1c-6ce9-4ed2-b7ea-3a8860995b4a,
Alberto de Illuminatis,male,artefices,artefices,,,1444–1469,8e55ac5c-a885-48b4-9cc2-8bf87731c45b,26484,Lucia,Russian,2d4212b0-a07e-494a-a7ba-81f254f52348,31354,female,27,1442–1469,453fc62a-0f5e-4b67-b25c-f6eada3f540a,35230,Benedetto Goastanino,male,artefices,,Finale,1444–1469,bd3ad6cf-8803-491d-b9cf-ccd220cbd007,30153,160,,,,"Tommaso Duracino, filza 12, nr. 384",1469,1469,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,fe84b96a-108b-4a5c-a0a7-39c24b2c86bf,
Francesco de Recho,male,artefices,artefices,bambaxarius,Recco,1444–1469,b6894bc6-99d1-42fe-a66d-2c4caf536f07,26903,Margherita,Russian,2d4212b0-a07e-494a-a7ba-81f254f52288,31354,female,25,1444–1469,12d69cd8-2cb1-4a05-ab24-ab93ea7918bc,35478,Raffaele de Recho,male,artefices,,Recco,1444–1469,16c9c723-3cfb-46f9-9780-e873f756a6ec,30879,200,,,,"Giacomo Rondanina, filza 5, series I, nr. 219",1469,1469,Genoa,Giacomo Rondanina,d531a40e-11b3-4045-b5f5-bc9ce73b3fe9,25524,Archivio di stato di Genova,bb73c337-a0b5-4503-bd97-c5db415f72c6,36382
Teramo de Recho,male,artefices,artefices,bambaxarius,Recco,1444–1469,2bb55281-bf5a-4e38-a20a-72baf0d541f8,27472,Margherita,Russian,2d4212b0-a07e-494a-a7ba-81f254f52289,31354,female,25,1444–1469,fd096a24-fd96-486f-bd1f-66185e62aeee,35545,Raffaele de Recho,male,artefices,,Recco,1444–1469,16c9c723-3cfb-46f9-9780-e873f756a6ec,30879,200,,,,"Giacomo Rondanina, filza 5, series I, nr. 219",1469,1469,Genoa,Giacomo Rondanina,d531a40e-11b3-4045-b5f5-bc9ce73b3fe9,25524,Archivio di stato di Genova,bb73c337-a0b5-4503-bd97-c5db415f72c6,36382
Marco Cattaneo,male,nobiles,artefices,,,1444–1469,b7ba39e8-dcc0-4ba1-b675-441b2d80b897,27233,Lucia,Russian,2d4212b0-a07e-494a-a7ba-81f254f52293,31354,female,28,1441–1469,bef8fe9e-3cc3-49a6-811f-eb9dfa01999f,35303,Giovanni Invrea,male,artefices,draperius,,1444–1469,fcb532da-9130-4f94-b1f8-8289013a91dd,27046,200,,,,"Giovanni Danove, filza 2, series I, nr. 561",1469,1469,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,c63cb8dc-c7ac-454b-b7ca-4184d94f7ab0,
Giovanni de Invrea,male,artefices,mercantes,draperius,,1444–1469,fcb532da-9130-4f94-b1f8-8289013a91dd,27046,Lucia,Russian,2d4212b0-a07e-494a-a7ba-81f254f52291,31354,female,28,1441–1469,6b1c5c07-1722-49b5-86b4-51db8603ecfa,35291,Giorgio de Benigasso,male,mercantes,,,1444–1469,0babc9df-34a8-4edc-96d1-1517ad586b6f,30426,202.75,,,202 l. 15 s.,"Giovanni Danove, filza 2, series I, nr. 489",1469,1469,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,f8c6a9ad-25d2-49e5-a2da-5c5c5bfcfa9a,
Cazzano Ittaliano,male,nobiles,nobiles,medicine doctor,,1445–1470,7237c343-e12c-44b0-b5b7-93cacdcdc08b,26791,Maria,,,,female,28,1442–1470,642e27f5-e590-44b7-8092-edbe9c121c6b,35597,Francesco Lomellini,male,nobiles,,,1445–1470,889bc9bf-233e-42bc-8468-8d06f6386be8,24349,200,,,,"Tommaso Duracino, filza 13, series I, nr. 225 *",1470-03-22,1470,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,1f84c7a4-e923-4cdb-a1c1-2eeafbd86f75,
Giovanni Mangiavacca,male,artefices,nobiles,seatarius,,1445–1470,a6bab5fa-424a-40c8-8cad-65ee15b2a52e,27077,Margherita,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,22,1448–1470,65653a61-b1fe-464a-a192-95736f186ed4,35455,Lodisio Grimaldi,male,nobiles,,,1445–1470,2eaa9f40-7838-43ae-bb6a-6fb2d208c39c,27652,210,,,,"Giovanni Danove, filza 2, series II, nr. 266 *",1470-12-11,1470,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,8deeb549-9b66-4bb5-98b5-fe7918634d33,
Giorgio de Mari,male,nobiles,nobiles,,,1445–1470,6c3ea8db-c7e8-421a-aa8b-22d9ae8101a5,27003,Maddalena,Russian,2d4212b0-a07e-494a-a7ba-81f254f52332,31354,female,23,1447–1470,0e95db54-c4f3-407c-8f15-3bfc87b2d249,35371,Innocenza Panigarola,female,nobiles,,,1445–1470,75fbd27f-f510-4b26-9722-3706adac4dfa,30591,192.5,,,192 l. 10 s.,"Lorenzo Costa, filza 4, nr. 252",1470,1470,Genoa,Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Archivio di stato di Genova,13cd2bcd-74e2-40c0-9e6a-5f2bfe3d1ef6,
Tommaso Spinola,male,nobiles,artefices,,,1445–1470,dcf06b59-d19c-4fef-9e20-bb13900853d2,25784,Caterina,Moorish,04348640-60da-4bab-811c-6f34b0aef7a36,31559,female,25,1461–1486,f08e0b35-7fdb-4374-8547-595a4804e9a5,35031,Raffaele de Facio,male,artefices,textor pannorum siricorum,,1445–1470,3848734c-94ff-4efa-bab0-ba22be15fc0f,27421,93,,,93 palmi di camocato,"Giacomo Rondanina, filza 5, series II, nr. 296",1470,1470,Genoa,Giacomo Rondanina,d531a40e-11b3-4045-b5f5-bc9ce73b3fe9,25524,Archivio di stato di Genova,831b2f6e-b609-49ee-821f-77e7cb171050,
Giorgio de Fornari,male,mercantes,nobiles,,,1445–1470,da74d7cc-0ce5-4f2b-8795-df3785944d71,27002,Anastasia,Bosnian,2131e175-08ff-4be0-bc8b-5c403d279c8e,31536,female,30,1440–1470,85a498e5-5b2e-476f-a614-85ff8258ec3d,34837,Giorgio Cicala,male,nobiles,,,1445–1470,4831e65c-7d70-41cc-9689-4f41115d2d10,30423,200,,,,"Giovanni Danove, filza 2, series II, nr. 135",1470,1470,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,877cfd36-7158-437f-8f73-79ff92e82093,
Francesco de Monte,male,artefices,nobiles,doctor artium et medicine,,1445–1470,ba253956-9cac-4bf2-a7e6-aa1965ea27b8,26900,Elena,Albanian,eff5f423-f260-4a5e-8a8b-42cdfc3b5f84,31272,female,25,1445–1470,2c850392-2447-412e-9882-7cf14ede6280,35105,Girolamo Salvagi,male,nobiles,,,1445–1470,8c5ec972-9fea-4ea4-b721-8a831b04451c,30550,202.5,,,202 l. 10 s.,"Lorenzo Costa, filza 4, nr. 410",1470,1470,Genoa,Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Archivio di stato di Genova,5265a7f6-da36-4220-99b7-c803c45e1260,
Giovanni Grillo,male,nobiles,mercantes,,,1445–1470,d506a949-b5da-49a5-b174-6918462ab5cb,27073,Caterina,,,,female,24,1446–1470,3e74897d-f671-40d8-b63c-4ddb45fc7046,34977,Giovanni de Gradi,male,mercantes,,,1445–1470,7d40bf27-2d3d-4726-b9c4-5c905c176b25,30466,210,,,,"Lorenzo Costa, filza 4, nr. 442",1470,1470,Genoa,Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Archivio di stato di Genova,89cf565d-ae36-4ed0-a911-b828dc299908,
Giovanni Battista Pichenoto,male,nobiles,nobiles,,,1445–1470,4939339d-aeda-4ed0-a380-e5db3cb6cab5,27025,Clara,Abkhazan,2869f03d-235c-4513-981e-534da984124c,31268,female,20,1450–1470,cf0fc1d8-1a3d-413f-b9c0-8f05226c5d4d,35067,Simone Lecavello,male,nobiles,,,1445–1470,6bbd3533-6e65-4639-9f17-026ec59c1ef0,30911,240,,,,"Giovanni Danove, filza 2, series II, nr. 77",1470,1470,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,d5fe3224-2883-41d8-bd74-32d87e08d71a,
Boruelle Salvago,male,nobiles,artefices,,,1446–1471,cb09ffb7-9b45-467b-bafe-ba299195b7f2,26760,Margherita,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,22,1449–1471,65653a61-b1fe-464a-a192-95736f186ed4,35455,Giovanni Mangiavacca,male,artefices,seatarius,,1446–1471,a6bab5fa-424a-40c8-8cad-65ee15b2a52e,27077,207.5,,,207 l. 10 s.,"Tommaso Duracino, filza 14, series II, nr. 84",1471-08-08,1471,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,7db3697b-1bfb-425a-b1d2-6169b79e008b,
Francesco Cattaneo,male,nobiles,artefices,,,1446–1471,6272e88b-d499-417d-b639-7a9c9fc2413d,26893,Maddalena,Tartaran,6c6e1e81-c3f3-4469-8c65-076e967ecfd175,26258,female,35,1436–1471,be7beedf-8147-4952-9462-1848288395eb,35361,Stefano de Clavaro,male,artefices,lanerius,,1446–1471,5503962b-4913-4c19-976c-ddc829c65187,27454,150,,,,"Tommaso Duracino, filza 14, series II, nr. 411 (formerly nr. 318)",1471,1471,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,1bf9df8e-0b4f-4649-9bdf-caa46095f102,
Girolamo de Porta,male,artefices,mercantes,,,1447–1472,111d6f1f-8903-4103-bea2-fa33c50571ca,27110,an unnamed Circassianwoman,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb141,31361,female,30,1442–1472,f5c438c1-71e9-4e83-9bfe-8b2ce5f57c12,35866,Baldassare Giustiniani,male,mercantes,,,1447–1472,076adc7c-cf69-4782-985e-7fb5e798f838,30025,222.5,,,222 l. 10 s.,"Battista Parisola, filza 8, nr. 206",1472-03-26,1472,Genoa,Battista Parisola,4c32ba3c-8aa1-4e88-908a-b503d25820e4,25444,Archivio di stato di Genova,7d68ff73-e276-4fdf-9b9a-507b463cec4e,
Niccolò de Monelia,male,mercantes,mercantes,,Moneglia,1447–1472,a13274b7-0162-45b0-bf80-944bdd3bd7d7,27289,Caterina,Russian,2d4212b0-a07e-494a-a7ba-81f254f52309,31354,female,28,1444–1472,c1965964-1fbe-43f9-8c54-b83676da2d77,35008,Pellegro de Monelia,male,mercantes,,Moneglia,1447–1472,ec91c33b-d027-4a09-89d2-9b9dbed3673f,30803,200,,,,"Girolamo Loggia, filza 1, series I, nr. 5",1472,1472,Genoa,Girolamo Loggia,d8b76ffe-3253-48d9-9328-bfa6d0e6c719,23867,Archivio di stato di Genova,d59696e3-5ca0-4138-b84a-13452767a59b,
Francesco Frascari,male,artefices,nobiles,barberius,,1447–1472,d9dc2cc3-60bc-40c8-a01f-313acb6e758a,26911,Caterina,,,,female,32,1440–1472,91ce330f-7519-4de1-9f25-b9d7a97ae0eb,34954,Giorgio Carpenino,male,nobiles,,,1447–1472,2c7edc59-f866-40f5-a0eb-d50b223e5227,30422,,64,,64 dc.,"Giovanni Danove, filza 2, series II, nr. 348",1472,1472,Genoa,Giovanni Danove,4063c1fd-cd7d-46ad-a4d5-256fd90ceb66,31238,Archivio di stato di Genova,6fee9209-d83e-4067-97d9-562be9f78f9f,
Antonio Bonfilio,male,artefices,nobiles,,,1448–1473,d676c7e2-79fb-4e21-9ff5-670ae445c2aa,26536,Giorgio,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb245,31361,male,13,1460–1473,c3573d08-42f3-4645-bad8-26e10a974eac,35161,Giovanni Lercari,male,nobiles,,,1448–1473,a98ac309-539b-4a4f-bf7a-fc324e1474dd,30500,110,,,,"Tommaso Duracino, filza 16, nr. 191",1473-03-08,1473,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,086458ec-ebd2-4eb6-86ae-bd6f4c5c3b4e,
Raffaele Imperiale,male,nobiles,artefices,,,1448–1473,241f4259-761d-406b-8cb9-e0c0c023b847,27426,Cristina,Circassian,4c3f093d-c427-4334-a5be-9d2985e0bb154,31361,female,34,1439–1473,f36f910c-55b1-495e-8f10-49e9f60ab3f3,35085,Basilio Vinelli,male,artefices,,,1448–1473,c33183c0-7ddf-4968-aa19-84170aebf467,30094,180,,,,"Giacomo Rondanina, filza 7, series II, nr. 129",1473,1473,Genoa,Giacomo Rondanina,d531a40e-11b3-4045-b5f5-bc9ce73b3fe9,25524,Archivio di stato di Genova,f13c355f-1393-4d55-a969-aab6828beda9,
Pietro Battista de Guizo,male,mercantes,nobiles,,,1448–1473,c4313df6-5068-497b-8b66-d13d53134ef5,27383,Maria,Bulgarian,d3b57a91-3e55-4d34-89b7-5db6e259c5cb,31541,female,24,1449–1473,b0644471-d03f-490d-a884-62eadfb47ecc,35654,Morruele Cicala,male,nobiles,,,1448–1473,472596f6-7b01-448f-bb43-f7a36da9d0b1,30732,230,,,,"Lorenzo Costa, filza 5, nr. 426",1473,1473,Genoa,Lorenzo Costa,114bb456-e4db-42db-a1d0-8e66f53996b4,23313,Archivio di stato di Genova,f428f956-37cc-49ce-b28f-7b21720d508c,
Giorgio Lomellini,male,nobiles,artefices,,,1449–1474,4d6c34e2-2cee-4298-808e-2618f783cd2d,24459,Maddalena,Moorish,04348640-60da-4bab-811c-6f34b0aef7a136,31559,female,20,1454–1474,0db4bb8b-dfcc-4ca1-bb9d-d8e6e6e93064,35372,Stefano de Clavaro,male,artefices,lanerius,,1449–1474,5503962b-4913-4c19-976c-ddc829c65187,27454,,50,,50 dc.,"Tommaso Duracino, filza 17, nr. 162 *",1474-03-04,1474,Genoa,Tommaso Duracino,0a68871e-78fd-4b75-9b96-fb63ad54979c,23448,Archivio di stato di Genova,50f4f63c-443b-46be-b6a7-d8d966713f93,
